id;station_code;maintenance_id;equipment_id;work_type;usage;description;maintenance_date
267;ABJI;ABJI-5;ZZ-ABJI-2019-2;Penggantian;;Kabel LNB sudah ada yang terkelupas;2019-08-27
268;ABJI;ABJI-7;;Penggantian;;Battery Drop;2021-10-16
269;ALKI;ALKI-1;ZZ-ALKI-2012;Penggantian;;Ada permasalahan pada bagian Envirotmen tidak stabil di karenakan data SOH tidak bisa stabil;2012-09-17
270;ALKI;ALKI-1;D-ALKI-2012;Penggantian;;Upgrading dari Digitizer taurus mejadi Digitizer Trident;2012-09-17
271;ALKI;ALKI-1;D-ALKI-2012-2;Penggantian;;Upgrading dari Digitizer taurus mejadi Digitizer Trident;2012-09-17
272;ALKI;ALKI-2;PB-ALKI-2013;Penggantian;;Kondisi Baterai sudah drop;2013-10-09
273;ALKI;ALKI-2;ZZ-ALKI-2013;Penggantian;;Kondisi regulator terbakar;2013-10-09
274;ALKI;ALKI-3;ZZ-ALKI-2013-2;Penggantian;;melakukan upgrade dari libra 1 ke libra 2;2013-12-07
275;ALKI;ALKI-3;D-ALKI-2013;Penggantian;;Upgrade Libra 1 ke Libra 2 Pergantian Digitezer Broadband;2013-12-07
276;ALKI;ALKI-3;D-ALKI-2013-2;Penggantian;;Upgrade libra 1 ke libra 2 pergantian Digitizer Accellorometer;2013-12-07
277;ALKI;ALKI-3;ZZ-ALKI-2013-3;Penggantian;;Upgrade Libra 1 ke Libra 2 Pergantian Modem Cygnus ke Cygnus 205;2013-12-07
278;ALKI;ALKI-3;ZZ-ALKI-2013-4;Penggantian;;Upgrading dari libra 1 ke libra 2 pergantian Gps 5 Volt ke 3 Volt;2013-12-07
279;ALKI;ALKI-4;ZZ-ALKI-2014;Penggantian;;Peremajaan komputer akusisi single station;2014-10-16
280;ALKI;ALKI-4;ZZ-ALKI-2014-2;Penggantian;;Peremajaan komputer akusisi analisa single station;2014-10-16
281;ALKI;ALKI-5;ZZ-ALKI-2015;Penggantian;;Site Off disebabkan Regulator terbakar;2015-08-26
282;ALKI;ALKI-5;ZZ-ALKI-2015-2;Penggantian;;GPS Coarse Lock;2015-08-26
283;ALKI;ALKI-6;COT-ALKI-2015;Penggantian;;Pergantian SSPB;2015-12-24
284;ALKI;ALKI-8;COF-ALKI-2017;Penggantian;;Membran feedhorn bocor;2017-09-09
285;ALKI;ALKI-8;ZZ-ALKI-2017;Penggantian;;Cygnus 205 tidak bisa transmit (mati);2017-09-09
286;ALKI;ALKI-8;PB-ALKI-2017;Penggantian;;Batrai lama drop;2017-09-09
287;ALKI;ALKI-8;ZZ-ALKI-2017-2;Penggantian;;Regulator tidak lagi bisa mencharger;2017-09-09
288;ALKI;ALKI-8;D-ALKI-2017;Penggantian;;Digitizer tidak terdeteksi;2017-09-09
289;ALKI;;PB-ALKI-2020;Penggantian;;Baterai lama sudah drop;2020-11-22
290;ALKI;;ZZ-ALKI-2020;Penggantian;;Pada kabel solar panel sebelumnya terdapat sambungan (pada histori sebelumnya kabel putus karena digigit hewan);2020-11-22
291;ALKI;ALKI-10;PB-ALKI-2021;Penggantian;;Baterai lama sudah drop;2021-11-22
292;ALKI;ALKI-10;ZZ-ALKI-2021;Penggantian;;Pada kabel solar panel sebelumnya terdapat sambungan (pada histori sebelumnya kabel putus karena digigit hewan);2021-11-22
293;APSI;APSI-2;ZZ-APSI-2012;Penggantian;;--;2012-05-25
294;APSI;APSI-2;D-APSI-2012;Penggantian;;--;2012-05-25
295;APSI;APSI-2;D-APSI-2012-2;Penggantian;;--;2012-05-25
296;APSI;APSI-2;ZZ-APSI-2012-2;Penggantian;;--;2012-05-25
297;APSI;APSI-2;COT-APSI-2012;Penggantian;;--;2012-05-25
298;APSI;APSI-2;SS-APSI-2012;Penggantian;;jelaskan sejarah masalah;2012-05-25
299;APSI;APSI-4;ZZ-APSI-2014;Penggantian;;--;2014-10-27
300;APSI;APSI-4;COT-APSI-2014;Penggantian;;--;2014-10-27
301;APSI;APSI-4;PB-APSI-2014;Penggantian;;--;2014-10-27
302;APSI;APSI-4;;Lain-lain;;--;2014-10-27
303;APSI;APSI-4;SA-APSI-2014;Penggantian;;--;2014-10-27
304;APSI;APSI-4;;Lain-lain;;--;2014-10-27
305;APSI;APSI-5;;Perbaikan;;Tidak ada masalah hanya perlu upgrade;2015-06-20
306;APSI;APSI-5;;Lain-lain;;Channel BHE tidak bisa dicentring mass position sebesar 1.26;2015-06-20
307;APSI;APSI-5;;Lain-lain;;Sensor perlu dibuatkan insolasi atas perintah pimpinan;2015-06-20
308;APSI;;ZZ-APSI-2015;Penggantian;;jelaskan sejarah masalah;2015-08-19
309;APSI;APSI-6;ZZ-APSI-2018;Penggantian;;Cygnus Tidak bisa logon;2018-09-17
310;APSI;APSI-6;COT-APSI-2018;Penggantian;;SSPB Tidak bisa transmite;2018-09-17
311;APSI;APSI-6;COR-APSI-2018;Penggantian;;LNB Tidak bisa received;2018-09-17
312;APSI;APSI-6;PB-APSI-2018;Penggantian;;Baterai tidak dapat melakukan charge;2018-09-17
313;APSI;APSI-7;COV-APSI-2021;Penggantian;;Feedhorn Rusak;2021-04-11
314;APSI;APSI-8;ZZ-APSI-2021;Penggantian;;Baterai drop;2021-10-14
315;APSI;APSI-8;ZZ-APSI-2021-2;Penggantian;;Melakukan pergantian sukucadang;2021-10-14
316;APSI;APSI-8;D-APSI-2021;Penggantian;;Melakukan pergantian sukucadang;2021-10-14
317;APSI;APSI-8;ZZ-APSI-2021-3;Penggantian;;Sensor Trillium 120P rusak;2021-10-14
318;ATNI;ATNI-1;;Lain-lain;;10 unit solar panel dicuri;2013-06-14
319;ATNI;ATNI-2;PB-ATNI-2013;Penggantian;;baterai perlu diganti;2013-12-13
320;ATNI;ATNI-2;ZZ-ATNI-2013;Penggantian;;Upgrade Libra 1 ke Libra 2 Pergantian Modem Cygnus ke Cygnus 205;2013-12-13
321;ATNI;ATNI-2;D-ATNI-2013;Penggantian;;Upgrade Libra 1 ke Libra 2 pergantian Digitizer Accelorometer;2013-12-13
322;ATNI;ATNI-2;D-ATNI-2013-2;Penggantian;;Upgrade Libra 1 ke Libra 2 Pergantian Digitizer Broadband;2013-12-13
323;ATNI;ATNI-2;ZZ-ATNI-2013-2;Penggantian;;Upgrading dari libra 1 ke libra 2 pergantian Gps 5 Volt ke 3 Volt;2013-12-13
324;ATNI;ATNI-3;SA-ATNI-2014;Penggantian;;Accelerometer harus diganti;2014-10-22
325;ATNI;ATNI-4;PB-ATNI-2015;Penggantian;;Baterai drop;2015-11-02
326;ATNI;ATNI-4;ZZ-ATNI-2015;Penggantian;;cygnus libra II mati;2015-11-02
327;ATNI;ATNI-4;ZZ-ATNI-2015-2;Penggantian;;regulator tidak bisa charge;2015-11-02
328;ATNI;ATNI-4;D-ATNI-2015;Penggantian;;Digitizer broadband tidak terdeteksi;2015-11-02
329;ATNI;ATNI-4;D-ATNI-2015-2;Penggantian;;Digitizer acceloro tidak dapat terdeteksi;2015-11-02
330;ATNI;ATNI-5;;Pembersihan;;1. Melakukan pemeriksaan terhadap kondisi;2016-03-21
331;ATNI;ATNI-6;ZZ-ATNI-2017;Penggantian;;Cygnus Error tidak dapat masuk menu Setting;2017-10-25
332;ATNI;ATNI-6;D-ATNI-2017;Penggantian;;Trident Error;2017-10-25
333;ATNI;ATNI-6;ZZ-ATNI-2017-2;Penggantian;;Saat Charging pagi hari menimbulkan GAP;2017-10-25
334;ATNI;ATNI-7;PB-ATNI-2020;Penggantian;;Baterai Drop;2020-10-10
335;ATNI;ATNI-7;;Lain-lain;;Konektor BUC rusak;2020-10-10
336;ATNI;ATNI-7;;Lain-lain;;Membran Feedhorn Robek;2020-10-10
337;ATNI;ATNI-7;;Perbaikan;;Storage Media CF Penuh;2020-10-10
338;BASI;BASI-3;ZZ-BASI-2013;Penggantian;;Upgrading Cygnus dari Cygnus Libra I ke Cygnus 205;2013-12-07
339;BASI;BASI-3;D-BASI-2013;Penggantian;;Upgrading Trident Broadband libra II;2013-12-07
340;BASI;BASI-3;D-BASI-2013-2;Penggantian;;Upgrading Trident Accelorometer dari Libra I ke Libra II;2013-12-07
341;BASI;BASI-3;;Pembersihan;;jelaskan sejarah masalah;2013-12-07
342;BASI;BASI-3;ZZ-BASI-2013-2;Penggantian;;Pergantian GPS dari 5V ke 3V;2013-12-07
343;BASI;BASI-3;SS-BASI-2013;Penggantian;;RMS Besar;2013-12-07
344;BASI;BASI-4;D-BASI-2014;Penggantian;;RMS Noice Trident besar;2014-10-27
345;BASI;BASI-6;;Pembersihan;;- Lokasi ini menyebabkan lokasi lain yang ada di satu Carina (Carrier) menjadi delay.;2016-03-04
346;BASI;BASI-9;COF-BASI-2017;Penggantian;;Membran Feedhorn Robek;2017-07-29
347;BASI;BASI-9;D-BASI-2017;Penggantian;;Digitezer Broadband RMS Besar;2017-07-29
348;BASI;BASI-10;ZZ-BASI-2019;Penggantian;;Cygnus Nilai SPS Berubah;2019-04-14
349;BASI;BASI-11;PB-BASI-2021;Penggantian;;Baterai sisa 4 unit dan drop;2021-11-15
350;BBKI;BBKI-1;SS-BBKI-2014;Penggantian;;RMS BHZ jutaan,dan tidak terima triger;2014-07-03
351;BBKI;BBKI-1;SA-BBKI-2014;Penggantian;;Bentuk sinyal spike;2014-07-03
352;BBKI;BBKI-1;D-BBKI-2014;Penggantian;;Sinyal ACN tidak muncul;2014-07-03
353;BBKI;BBKI-1;PB-BBKI-2014;Penggantian;;Battery gelembung, dan hanya terpakai 3 battery;2014-07-03
354;BBKI;BBKI-4;PB-BBKI-2019;Penggantian;;Batere sudah drop;2019-09-09
355;BBKI;BBKI-4;COT-BBKI-2019;Penggantian;;SSPB rusak;2019-09-09
356;BBKI;BBKI-4;ZZ-BBKI-2019;Penggantian;;GPS Board Rusak;2019-09-09
357;BBKI;;;Lain-lain;;baterai rusak (drop);2021-11-27
358;BBSI;BBSI-1;ZZ-BBSI-2011;Penggantian;;Cygnus mengalami critically high;2011-07-28
359;BBSI;BBSI-2;ZZ-BBSI-2012;Penggantian;;Upgrading;2012-05-23
360;BBSI;BBSI-2;D-BBSI-2012;Penggantian;;Upgrading;2012-05-23
361;BBSI;BBSI-2;D-BBSI-2012-2;Penggantian;;Upgrading;2012-05-23
362;BBSI;BBSI-2;ZZ-BBSI-2012-2;Penggantian;;Upgrading;2012-05-23
363;BBSI;BBSI-3;;Pembersihan;;Administrative;2014-10-30
364;BBSI;BBSI-4;PB-BBSI-2015;Penggantian;;Batteri Drop dan hanya terpasang 5 unit battery;2015-12-22
365;BBSI;BBSI-4;COT-BBSI-2015;Penggantian;;Administrative;2015-12-22
366;BBSI;BBSI-4;D-BBSI-2015;Penggantian;;Administrative;2015-12-22
367;BBSI;BBSI-4;D-BBSI-2015-2;Penggantian;;Administrative;2015-12-22
368;BBSI;BBSI-4;ZZ-BBSI-2015;Penggantian;;Administrative;2015-12-22
369;BBSI;BBSI-4;ZZ-BBSI-2015-2;Penggantian;;Cygnus Lama Mati;2015-12-22
370;BBSI;BBSI-5;;Pembersihan;;• Peralatan dalam keadaan baik, hanya sensor yg bermasalah pada komponen Z;2016-02-24
371;BBSI;BBSI-6;;Lain-lain;;posisi GPS kira2 400m salah;2016-09-18
372;BBSI;BBSI-6;SS-BBSI-2016;Penggantian;;Sinyal waveform sensor broadband berpola;2016-09-18
373;BBSI;BBSI-6;ZZ-BBSI-2016;Penggantian;;Status gps cygnus coarse lock;2016-09-18
374;BBSI;BBSI-7;ZZ-BBSI-2019;Penggantian;;Modem Error LNB Overcurrent dan sering restart;2019-11-08
375;BBSI;BBSI-7;ZZ-BBSI-2019-2;Penggantian;;Kabel sensor broadband kmengelupas;2019-11-08
376;BBSI;BBSI-8;PB-BBSI-2020;Penggantian;;Battery Drop;2020-12-15
377;BBSI;BBSI-8;COR-BBSI-2020;Penggantian;;LNB Lemah;2020-12-15
378;BBSI;BBSI-8;ZZ-BBSI-2020;Penggantian;;Konektor Kabel SSPB Rusak;2020-12-15
379;BBSI;BBSI-9;ZZ-BBSI-2021;Penggantian;;CF Rusak;2021-04-20
380;BKSI;BKSI-1;SS-BKSI-2011;Penggantian;;--;2011-08-02
381;BKSI;BKSI-1;ZZ-BKSI-2011;Penggantian;;--;2011-08-02
382;BKSI;BKSI-1;D-BKSI-2011;Penggantian;;--;2011-08-02
383;BKSI;BKSI-1;PB-BKSI-2011;Penggantian;;--;2011-08-02
384;BKSI;BKSI-2;ZZ-BKSI-2012;Penggantian;;--;2012-05-18
385;BKSI;BKSI-2;D-BKSI-2012;Penggantian;;--;2012-05-18
386;BKSI;BKSI-2;D-BKSI-2012-2;Penggantian;;--;2012-05-18
387;BKSI;BKSI-2;ZZ-BKSI-2012-2;Penggantian;;--;2012-05-18
388;BKSI;BKSI-2;SS-BKSI-2012;Penggantian;;--;2012-05-18
389;BKSI;BKSI-4;SA-BKSI-2014;Penggantian;;--;2014-10-15
390;BKSI;BKSI-4;D-BKSI-2014;Penggantian;;Chanel BHE NOK;2014-10-15
391;BKSI;BKSI-5;PB-BKSI-2015;Penggantian;;Battery drop dan tegangan dibawah 10 V;2015-07-02
392;BKSI;BKSI-6;;Pembersihan;;Ruang shelter lembab, terdapat kebocoran pada dinding dan lantai disebabkan rembesan air hujan dari luar.;2016-02-23
393;BKSI;BKSI-7;SS-BKSI-2020;Penggantian;;Sensor Rusak tidak bisa menerima Trigger;2020-09-27
394;BKSI;BKSI-7;ZZ-BKSI-2020;Penggantian;;Kabel Sensor Rusak dimakan Rayap;2020-09-27
395;BKSI;BKSI-7;COF-BKSI-2020;Penggantian;;Feedhorn Rusak;2020-09-27
396;BKSI;BKSI-7;ZZ-BKSI-2020-2;Penggantian;;CF Rusak;2020-09-27
397;BKSI;BKSI-7;PB-BKSI-2020;Penggantian;;Battery Drop;2020-09-27
398;BLJI;BLJI-1;COT-BLJI-2013;Penggantian;;SSPB tidak dapat digunakan untuk transmit;2013-03-11
399;BLJI;BLJI-2;ZZ-BLJI-2014;Penggantian;;Modem mati total;2014-07-12
400;BLJI;BLJI-2;COT-BLJI-2014;Penggantian;;SSPB tidak bisa transmit;2014-07-12
401;BLJI;BLJI-3;;Lain-lain;;Baterai mengalami drop;2014-09-09
402;BLJI;BLJI-4;PB-BLJI-2015;Penggantian;;Baterai drop;2015-09-30
403;BLJI;BLJI-4;COT-BLJI-2015;Penggantian;;Pergantian administrativ;2015-09-30
404;BLJI;BLJI-4;ZZ-BLJI-2015;Penggantian;;Pergantian administrativ;2015-09-30
405;BLJI;BLJI-4;D-BLJI-2015;Penggantian;;Pergantian administrativ;2015-09-30
406;BLJI;BLJI-4;SS-BLJI-2015;Penggantian;;Pergantian administrativ;2015-09-30
407;BLJI;BLJI-5;ZZ-BLJI-2018;Penggantian;;Memory CF lama rusak (tidak bisa terbaca);2018-10-01
408;BLJI;BLJI-6;PB-BLJI-2019;Penggantian;;Baterai sudah tidak bisa mencharger / drop;2019-08-24
409;BLJI;BLJI-6;D-BLJI-2019;Penggantian;;Digitizer tidak terdeteks cygnus;2019-08-24
410;BLJI;BLJI-8;PB-BLJI-2021;Penggantian;;Mati malam;2021-10-12
411;BLSI;BLSI-3;PB-BLSI-2014;Penggantian;;Battery drop;2014-04-11
412;BLSI;BLSI-3;ZZ-BLSI-2014;Penggantian;;Prostar terbakar;2014-04-11
413;BLSI;BLSI-4;ZZ-BLSI-2015;Penggantian;;Cygnus tersambar petir sehingga tidak berfungsi kembali.;2015-05-24
414;BLSI;BLSI-4;D-BLSI-2015;Penggantian;;RMS noise besar;2015-05-24
415;BLSI;BLSI-5;PB-BLSI-2019;Penggantian;;Kondisi baterai sudah drop;2019-07-14
416;BLSI;BLSI-5;SS-BLSI-2019;Penggantian;;Sensor berpola;2019-07-14
417;BLSI;BLSI-5;SA-BLSI-2019;Penggantian;;Signal Acellero berpola;2019-07-14
418;BLSI;BLSI-5;ZZ-BLSI-2019;Penggantian;;Masa aktif Broadgps pada cygnus sudah hampir habis;2019-07-14
419;BLSI;BLSI-6;PB-BLSI-2021;Penggantian;;Aki drop sehingga lokasi mati saat malam hari;2021-11-21
420;BNSI;BNSI-2;PB-BNSI-2011;Penggantian;;Baterai drop;2011-08-10
421;BNSI;BNSI-2;;Lain-lain;;Cover Seismometer dan Papan Nama belum dipasang;2011-08-10
422;BNSI;BNSI-2;SA-BNSI-2011;Penggantian;;Kondisi signal di waveform berpola;2011-08-10
423;BNSI;BNSI-2;ZZ-BNSI-2011;Penggantian;;Terdeteksi pada log kondisi cygnus Criticaly high;2011-08-10
424;BNSI;BNSI-3;ZZ-BNSI-2012;Penggantian;;Upgrade Libra 1 ke Libra 2 Pergantian Modem Cygnus ke Cygnus 205;2012-05-18
425;BNSI;BNSI-3;D-BNSI-2012;Penggantian;;Upgrade Libra 1 ke Libra 2 Pergantian Digitezer Broadband;2012-05-18
426;BNSI;BNSI-3;D-BNSI-2012-2;Penggantian;;Upgrade libra 1 ke libra 2 pergantian Digitizer Accellorometer;2012-05-18
427;BNSI;BNSI-3;ZZ-BNSI-2012-2;Penggantian;;Upgrading dari libra 1 ke libra 2 pergantian Gps 5 Volt ke 3 Volt;2012-05-18
428;BNSI;BNSI-4;;Pembersihan;;Preventive Maintenance;2013-03-16
429;BNSI;BNSI-5;COV-BNSI-2013;Penggantian;;SSPB tidak bisa transmit;2013-07-06
430;BNSI;BNSI-6;;Pembersihan;;Perawatan Maintenance;2014-10-18
431;BNSI;BNSI-7;PB-BNSI-2015;Penggantian;;Power drop dan hanya terpasang 5 pcs battery dan sebagian gelembung;2015-11-18
432;BNSI;;ZZ-BNSI-2016;Penggantian;;Cygnus 205 problem karena cygnus tidak bisa transmit dan selalu muncul NMXBuss problem;2016-08-25
433;BNSI;;SS-BNSI-2016;Penggantian;;Komponen BHN rms besar. bisa menyebabkan data gap;2016-08-25
434;BNSI;BNSI-10;COT-BNSI-2018;Penggantian;;BUC Mati;2018-07-28
435;BNSI;BNSI-10;COF-BNSI-2018;Penggantian;;Membran Feedhorn rusak;2018-07-28
436;BNSI;BNSI-10;PB-BNSI-2018;Penggantian;;Baterai Drop;2018-07-28
437;BNSI;BNSI-11;ZZ-BNSI-2019;Penggantian;;cygnus205 tidak bisa on;2019-04-02
438;BNSI;BNSI-11;D-BNSI-2019;Penggantian;;digitizer tidak terdeteksi;2019-04-02
439;BNSI;BNSI-13;PB-BNSI-2021;Penggantian;;Battery Drop;2021-11-13
440;BNSI;BNSI-13;COT-BNSI-2021;Penggantian;;SSPB tidak transmit;2021-11-13
441;BNSI;BNSI-13;D-BNSI-2021;Penggantian;;Digitizer Broadband Trident 305 tidak terdeteksi;2021-11-13
442;BNSI;BNSI-13;ZZ-BNSI-2021;Penggantian;;Cygnus 205 mati;2021-11-13
443;BNSI;BNSI-13;ZZ-BNSI-2021-2;Penggantian;;Kabel existing tidak support dengan Trident;2021-11-13
444;BNSI;BNSI-13;ZZ-BNSI-2021-3;Penggantian;;Kabel NOK;2021-11-13
445;BNSI;BNSI-13;ZZ-BNSI-2021-4;Penggantian;;Kabel BUC NOK;2021-11-13
446;BSMI;BSMI-3;PB-BSMI-2020;Penggantian;;PB03;2020-12-03
447;BSMI;BSMI-3;COT-BSMI-2020;Penggantian;;CS01;2020-12-03
448;BSMI;BSMI-3;ZZ-BSMI-2020;Penggantian;;00000;2020-12-03
449;BSMI;BSMI-3;ZZ-BSMI-2020-2;Penggantian;;00000;2020-12-03
450;BSSI;BSSI-1;PB-BSSI-2011;Penggantian;;Baterai rusak;2011-08-17
451;BSSI;BSSI-2;ZZ-BSSI-2012;Penggantian;;upgrade libra 1 ke libra;2012-05-22
452;BSSI;BSSI-2;D-BSSI-2012;Penggantian;;Upgrade libra 1 ke libra 2 pergantian Digitizer BB-Sensor;2012-05-22
453;BSSI;BSSI-2;D-BSSI-2012-2;Penggantian;;Upgrade libra 1 ke libra 2 pergantian Digitizer Acc-Sensor;2012-05-22
454;BSSI;BSSI-2;ZZ-BSSI-2012-2;Penggantian;;Upgrading dari libra 1 ke libra 2;2012-05-22
455;BSSI;BSSI-4;SS-BSSI-2014;Penggantian;;Sensor BB BBVS bermasalah;2014-10-23
456;BSSI;BSSI-4;D-BSSI-2014;Penggantian;;sensor digitizer accelerometer bermasalah;2014-10-23
457;BSSI;BSSI-5;PB-BSSI-2015;Penggantian;;Power BAttery drop dan gelembung;2015-07-07
458;BSSI;BSSI-6;ZZ-BSSI-2018;Penggantian;;Cygnus Rusak;2018-07-20
459;BSSI;BSSI-6;COT-BSSI-2018;Penggantian;;BUC Rusak;2018-07-20
460;BSSI;BSSI-6;COR-BSSI-2018;Penggantian;;LNB Tidak Recive;2018-07-20
461;BSSI;BSSI-6;D-BSSI-2018;Penggantian;;Administratif;2018-07-20
462;BSSI;BSSI-8;PB-BSSI-2021;Penggantian;;Baterai Drop;2021-11-13
463;BSSI;BSSI-8;ZZ-BSSI-2021;Penggantian;;Kabel NMX hampir putus;2021-11-13
464;BWJI;BWJI-2;ZZ-BWJI-2013;Penggantian;;Upgrading dr libra 1 ke libra 2;2013-11-30
465;BWJI;BWJI-2;;Pembersihan;;upgrading libra 1 ke libra 2;2013-11-30
466;BWJI;BWJI-2;;Pembersihan;;upgrading libra 1 ke libra 2;2013-11-30
467;BWJI;BWJI-2;SS-BWJI-2013;Penggantian;;signal spikejelaskan sejarah masalah;2013-11-30
468;BWJI;BWJI-3;ZZ-BWJI-2014;Penggantian;;Tidak bisa transmit;2014-09-06
469;BWJI;BWJI-3;COT-BWJI-2014;Penggantian;;tidak bisa transmit;2014-09-06
470;BWJI;BWJI-3;PB-BWJI-2014;Penggantian;;Baterai Drop;2014-09-06
471;BWJI;BWJI-4;SS-BWJI-2014;Penggantian;;waveform spike;2014-09-16
472;BWJI;BWJI-4;SA-BWJI-2014;Penggantian;;RMS Besar;2014-09-16
473;BWJI;BWJI-5;ZZ-BWJI-2015;Penggantian;;cygnus mengalami Coarse lock;2015-08-26
474;BWJI;BWJI-5;PB-BWJI-2015;Penggantian;;Baterai drop dan yang terpasang sebelumnya 5 unit;2015-08-26
475;BWJI;BWJI-6;COF-BWJI-2019;Penggantian;;Feedhorn Rusak;2019-04-07
476;BWJI;BWJI-7;PB-BWJI-2020;Penggantian;;Battery Drop;2020-11-17
477;BYJI;BYJI-4;SS-BYJI-2014;Penggantian;;Sensor broadband rusak;2014-12-09
478;BYJI;BYJI-4;COT-BYJI-2014;Penggantian;;SSPB rusak;2014-12-09
479;BYJI;BYJI-4;ZZ-BYJI-2014;Penggantian;;Modem VSAT rusak;2014-12-09
480;BYJI;BYJI-4;PB-BYJI-2014;Penggantian;;Baterai rusak;2014-12-09
481;BYJI;BYJI-4;D-BYJI-2014;Penggantian;;Digitizer BB ada masalah;2014-12-09
482;BYJI;BYJI-7;ZZ-BYJI-2018;Penggantian;;Modem cygnus 205 tidak bisa transmit;2018-09-22
483;BYJI;BYJI-7;;Lain-lain;;sinyal waveform sensor berpola dan RMS besar;2018-09-22
484;BYJI;BYJI-7;;Lain-lain;;sinyal berpola dan rms besar;2018-09-22
485;BYJI;BYJI-8;;Lain-lain;;Konekkor Kabel LNB Patah;2021-04-05
486;BYJI;BYJI-8;;Lain-lain;;Kondisi Baterai Drop;2021-04-05
487;BYJI;BYJI-9;ZZ-BYJI-2021;Penggantian;;Satu keping solar 50Wp pecah;2021-09-17
488;BYJI;BYJI-9;PB-BYJI-2021;Penggantian;;Baterai drop;2021-09-17
489;BYJI;BYJI-10;ZZ-BYJI-2021-2;Penggantian;;Solar Charge Regulator rusak;2021-10-20
490;BYJI;BYJI-10;SS-BYJI-2021;Penggantian;;Sensor Broadband Rusak;2021-10-20
491;CBJI;CBJI-1;;Perbaikan;;Perpindahan Frekuensi ke Carrier D4;2011-06-13
492;CBJI;CBJI-1;SA-CBJI-2011;Penggantian;;Accelerometer bermasalah;2011-06-13
493;CBJI;CBJI-1;PB-CBJI-2011;Penggantian;;baterai bermasalah;2011-06-13
494;CBJI;CBJI-3;COT-CBJI-2012;Penggantian;;SSPB bermaslah;2012-05-01
495;CBJI;CBJI-4;ZZ-CBJI-2012;Penggantian;;Cygnus bermasalah;2012-05-15
496;CBJI;CBJI-6;ZZ-CBJI-2013;Penggantian;;Cygnus bermasalah;2013-12-18
497;CBJI;CBJI-7;PB-CBJI-2014;Penggantian;;baterai bermaslah;2014-07-25
498;CBJI;CBJI-7;D-CBJI-2014;Penggantian;;Digitizer Trident 305 untuk BB Sensor bermasalah;2014-07-25
499;CBJI;CBJI-8;SS-CBJI-2014;Penggantian;;jelaskan sejarah masalah;2014-08-18
500;CBJI;CBJI-9;ZZ-CBJI-2015;Penggantian;;Cygnus seri 333 (Cygnus lama) gps Coarse lock jadi cygnus tidak bisa konek ke pusat;2015-06-04
501;CBJI;CBJI-10;D-CBJI-2020;Penggantian;;Digitizer rusak tidak terbaca / terdetek oleh cygnus205;2020-07-08
502;CBJI;CBJI-10;D-CBJI-2020-2;Penggantian;;Digitizer rusak tidak terbaca / terdetek oleh cygnus205;2020-07-08
503;CBJI;CBJI-10;ZZ-CBJI-2020;Penggantian;;Modem Mati;2020-07-08
504;CBJI;CBJI-10;COT-CBJI-2020;Penggantian;;BUC Mati;2020-07-08
505;CBJI;CBJI-10;PB-CBJI-2020;Penggantian;;Baterai Gelembung;2020-07-08
506;CGJI;CGJI-1;PB-CGJI-2011;Penggantian;;UPGRADE REMOTE FIELD STATION;2011-07-11
507;CGJI;CGJI-5;ZZ-CGJI-2013;Penggantian;;jelaskan sejarah masalah;2013-11-23
508;CGJI;CGJI-5;D-CGJI-2013;Penggantian;;jelaskan sejarah masalah;2013-11-23
509;CGJI;CGJI-5;D-CGJI-2013-2;Penggantian;;jelaskan sejarah masalah;2013-11-23
510;CGJI;CGJI-5;;Lain-lain;;Stasiun masih di system Libra I. Perlu diupgrade;2013-11-23
511;CGJI;CGJI-5;ZZ-CGJI-2013-2;Penggantian;;jelaskan sejarah masalah;2013-11-23
512;CGJI;CGJI-5;ZZ-CGJI-2013-3;Penggantian;;Upgrading libra II;2013-11-23
513;CGJI;CGJI-5;D-CGJI-2013-3;Penggantian;;Upgrading libra II;2013-11-23
514;CGJI;CGJI-5;ZZ-CGJI-2013-4;Penggantian;;Upgrading libra II;2013-11-23
515;CGJI;CGJI-5;D-CGJI-2013-4;Penggantian;;Upgrading libra II;2013-11-23
516;CGJI;CGJI-6;D-CGJI-2014;Penggantian;;jelaskan sejarah masalah;2014-09-02
517;CGJI;CGJI-6;COT-CGJI-2014;Penggantian;;jelaskan sejarah masalah;2014-09-02
518;CGJI;CGJI-6;PB-CGJI-2014;Penggantian;;jelaskan sejarah masalah;2014-09-02
519;CGJI;CGJI-7;ZZ-CGJI-2015;Penggantian;;Permasalahan pada osilator cygnus 205;2015-05-21
520;CGJI;CGJI-7;COT-CGJI-2015;Penggantian;;SSPB tidak bisa transmite;2015-05-21
521;CGJI;CGJI-7;COR-CGJI-2015;Penggantian;;LNB tidak bisa receive karena intensitas lemah;2015-05-21
522;CGJI;CGJI-7;;Perbaikan;;saat kunjungan carina E1 sedang bermasalah;2015-05-21
523;CGJI;CGJI-8;ZZ-CGJI-2015-2;Penggantian;;"Power upgrade of the stations with new ""3 solar controller box""";2015-06-29
524;CGJI;CGJI-8;;Perbaikan;;Saat kami tiba distasiun CGJI channel BHE/BHN di digitizer dimatikan.;2015-06-29
525;CGJI;CGJI-10;D-CGJI-2016;Penggantian;;digitizer broadband tidak terdeteksi;2016-11-22
526;CGJI;CGJI-10;D-CGJI-2016-2;Penggantian;;digitizer accelero tidak terdeteksi;2016-11-22
527;CGJI;CGJI-12;PB-CGJI-2018;Penggantian;;Power drop;2018-12-23
